34.995	117.395
34.995	117.405
34.995	117.415
34.995	117.425
34.995	117.435
34.995	117.445
34.995	117.455
34.995	117.465
34.995	117.475
34.995	117.485
34.995	117.495
34.995	117.505
34.995	117.515
34.995	117.525
34.995	117.535
34.995	117.545
34.995	117.555
34.995	117.565
34.995	117.575
34.995	117.585
34.995	117.595
34.995	117.605
34.995	117.615
34.995	117.625
34.995	117.635
34.995	117.645
34.995	117.655
35.005	117.395
35.005	117.405
35.005	117.415
35.005	117.425
35.005	117.435
35.005	117.445
35.005	117.455
35.005	117.465
35.005	117.475
35.005	117.485
35.005	117.495
35.005	117.505
35.005	117.515
35.005	117.525
35.005	117.535
35.005	117.545
35.005	117.555
35.005	117.565
35.005	117.575
35.005	117.585
35.005	117.595
35.005	117.605
35.005	117.615
35.005	117.625
35.005	117.635
35.005	117.645
35.005	117.655
35.015	117.395
35.015	117.405
35.015	117.415
35.015	117.425
35.015	117.435
35.015	117.445
35.015	117.455
35.015	117.465
35.015	117.475
35.015	117.485
35.015	117.495
35.015	117.505
35.015	117.515
35.015	117.525
35.015	117.535
35.015	117.545
35.015	117.555
35.015	117.565
35.015	117.575
35.015	117.585
35.015	117.595
35.015	117.605
35.015	117.615
35.015	117.625
35.015	117.635
35.015	117.645
35.015	117.655
35.025	117.395
35.025	117.405
35.025	117.415
35.025	117.425
35.025	117.435
35.025	117.445
35.025	117.455
35.025	117.465
35.025	117.475
35.025	117.485
35.025	117.495
35.025	117.505
35.025	117.515
35.025	117.525
35.025	117.535
35.025	117.545
35.025	117.555
35.025	117.565
35.025	117.575
35.025	117.585
35.025	117.595
35.025	117.605
35.025	117.615
35.025	117.625
35.025	117.635
35.025	117.645
35.025	117.655
35.035	117.395
35.035	117.405
35.035	117.415
35.035	117.425
35.035	117.435
35.035	117.445
35.035	117.455
35.035	117.465
35.035	117.475
35.035	117.485
35.035	117.495
35.035	117.505
35.035	117.515
35.035	117.525
35.035	117.535
35.035	117.545
35.035	117.555
35.035	117.565
35.035	117.575
35.035	117.585
35.035	117.595
35.035	117.605
35.035	117.615
35.035	117.625
35.035	117.635
35.035	117.645
35.035	117.655
35.045	117.395
35.045	117.405
35.045	117.415
35.045	117.425
35.045	117.435
35.045	117.445
35.045	117.455
35.045	117.465
35.045	117.475
35.045	117.485
35.045	117.495
35.045	117.505
35.045	117.515
35.045	117.525
35.045	117.535
35.045	117.545
35.045	117.555
35.045	117.565
35.045	117.575
35.045	117.585
35.045	117.595
35.045	117.605
35.045	117.615
35.045	117.625
35.045	117.635
35.045	117.645
35.045	117.655
35.055	117.395
35.055	117.405
35.055	117.415
35.055	117.425
35.055	117.435
35.055	117.445
35.055	117.455
35.055	117.465
35.055	117.475
35.055	117.485
35.055	117.495
35.055	117.505
35.055	117.515
35.055	117.525
35.055	117.535
35.055	117.545
35.055	117.555
35.055	117.565
35.055	117.575
35.055	117.585
35.055	117.595
35.055	117.605
35.055	117.615
35.055	117.625
35.055	117.635
35.055	117.645
35.055	117.655
35.065	117.395
35.065	117.405
35.065	117.415
35.065	117.425
35.065	117.435
35.065	117.445
35.065	117.455
35.065	117.465
35.065	117.475
35.065	117.485
35.065	117.495
35.065	117.505
35.065	117.515
35.065	117.525
35.065	117.535
35.065	117.545
35.065	117.555
35.065	117.565
35.065	117.575
35.065	117.585
35.065	117.595
35.065	117.605
35.065	117.615
35.065	117.625
35.065	117.635
35.065	117.645
35.065	117.655
35.075	117.395
35.075	117.405
35.075	117.415
35.075	117.425
35.075	117.435
35.075	117.445
35.075	117.455
35.075	117.465
35.075	117.475
35.075	117.485
35.075	117.495
35.075	117.505
35.075	117.515
35.075	117.525
35.075	117.535
35.075	117.545
35.075	117.555
35.075	117.565
35.075	117.575
35.075	117.585
35.075	117.595
35.075	117.605
35.075	117.615
35.075	117.625
35.075	117.635
35.075	117.645
35.075	117.655
35.085	117.395
35.085	117.405
35.085	117.415
35.085	117.425
35.085	117.435
35.085	117.445
35.085	117.455
35.085	117.465
35.085	117.475
35.085	117.485
35.085	117.495
35.085	117.505
35.085	117.515
35.085	117.525
35.085	117.535
35.085	117.545
35.085	117.555
35.085	117.565
35.085	117.575
35.085	117.585
35.085	117.595
35.085	117.605
35.085	117.615
35.085	117.625
35.085	117.635
35.085	117.645
35.085	117.655
35.095	117.395
35.095	117.405
35.095	117.415
35.095	117.425
35.095	117.435
35.095	117.445
35.095	117.455
35.095	117.465
35.095	117.475
35.095	117.485
35.095	117.495
35.095	117.505
35.095	117.515
35.095	117.525
35.095	117.535
35.095	117.545
35.095	117.555
35.095	117.565
35.095	117.575
35.095	117.585
35.095	117.595
35.095	117.605
35.095	117.615
35.095	117.625
35.095	117.635
35.095	117.645
35.095	117.655
35.105	117.395
35.105	117.405
35.105	117.415
35.105	117.425
35.105	117.435
35.105	117.445
35.105	117.455
35.105	117.465
35.105	117.475
35.105	117.485
35.105	117.495
35.105	117.505
35.105	117.515
35.105	117.525
35.105	117.535
35.105	117.545
35.105	117.555
35.105	117.565
35.105	117.575
35.105	117.585
35.105	117.595
35.105	117.605
35.105	117.615
35.105	117.625
35.105	117.635
35.105	117.645
35.105	117.655
35.115	117.395
35.115	117.405
35.115	117.415
35.115	117.425
35.115	117.435
35.115	117.445
35.115	117.455
35.115	117.465
35.115	117.475
35.115	117.485
35.115	117.495
35.115	117.505
35.115	117.515
35.115	117.525
35.115	117.535
35.115	117.545
35.115	117.555
35.115	117.565
35.115	117.575
35.115	117.585
35.115	117.595
35.115	117.605
35.115	117.615
35.115	117.625
35.115	117.635
35.115	117.645
35.115	117.655
35.125	117.395
35.125	117.405
35.125	117.415
35.125	117.425
35.125	117.435
35.125	117.445
35.125	117.455
35.125	117.465
35.125	117.475
35.125	117.485
35.125	117.495
35.125	117.505
35.125	117.515
35.125	117.525
35.125	117.535
35.125	117.545
35.125	117.555
35.125	117.565
35.125	117.575
35.125	117.585
35.125	117.595
35.125	117.605
35.125	117.615
35.125	117.625
35.125	117.635
35.125	117.645
35.125	117.655
35.135	117.395
35.135	117.405
35.135	117.415
35.135	117.425
35.135	117.435
35.135	117.445
35.135	117.455
35.135	117.465
35.135	117.475
35.135	117.485
35.135	117.495
35.135	117.505
35.135	117.515
35.135	117.525
35.135	117.535
35.135	117.545
35.135	117.555
35.135	117.565
35.135	117.575
35.135	117.585
35.135	117.595
35.135	117.605
35.135	117.615
35.135	117.625
35.135	117.635
35.135	117.645
35.135	117.655
